Data;Medo;Alegria;Tristeza;Confianca;Raiva;Antecipacao;Desgosto;Surpresa;Polaridade
16/04/2020;0.11111111;0.22222222;0.11111111;0.33333333;0.11111111;0.11111111;0;0;57.14285715
17/04/2020;0;0;0;0.6667;0;0;0.3333;0;100
19/04/2020;0;0;0;0;0.5;0;0;0.5;NAN
20/04/2020;0.27272727;0;0.21212121;0.09090909;0.18181818;0;0.15151515;0.09090909;52.63157894
24/04/2020;0.16668333;0;0;0.49995;0.16668333;0.16668333;0;0;74.99625019
25/04/2020;0.06669333;0.06669333;0.19998;0.33326667;0.06669333;0.06669333;0.13328667;0.06669333;79.99100044
26/04/2020;0.2;0.2;0.2;0.2;0;0;0.2;0;50
05/05/2020;0.11111111;0;0.11111111;0.22222222;0;0.22222222;0.33333333;0;75
07/05/2020;0.22222222;0;0.22222222;0.44444444;0;0;0.11111111;0;75
08/05/2020;0.1429;0.2143;0;0.2143;0.2143;0.0714;0.0714;0.0714;37.49781277
09/05/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
10/05/2020;0;0;0;0;0;0;1;0;NAN
12/05/2020;0;0;1;0;0;0;0;0;100
14/05/2020;0.5;0;0;0;0.5;0;0;0;0
15/05/2020;0.23077692;0.03849615;0.23077692;0.07689231;0.07689231;0.11538846;0.23077692;0;53.32755633
16/05/2020;0.125;0;0;0.375;0.125;0.125;0.25;0;75
17/05/2020;0.1667;0.0833;0.125;0.125;0.1667;0.0833;0.1667;0.0833;50
20/05/2020;0.1667;0;0.1667;0.0833;0.3333;0;0.1667;0.0833;59.99520039
21/05/2020;0;0;0.3333;0.1667;0.1667;0;0.3333;0;100
22/05/2020;0.42855714;0;0.28567143;0.14288571;0;0.14288571;0;0;50
23/05/2020;0.14288571;0;0.71422858;0;0;0;0.14288571;0;83.3294449
24/05/2020;0.125;0.125;0.125;0.125;0.375;0.125;0;0;50
28/05/2020;0.5;0;0;0;0;0;0.5;0;0
29/05/2020;0.13331333;0;0.40004;0;0.13331333;0;0.33333333;0;75.00468779
30/05/2020;0.11111111;0;0.44444444;0;0.22222222;0;0.22222222;0;80
02/06/2020;0.375;0;0.125;0.25;0;0;0.125;0.125;50
04/06/2020;0.3125;0;0.1875;0;0.3125;0.0625;0.125;0;37.5
05/06/2020;0.3;0;0.15;0.15;0.2;0.05;0.15;0;50
07/06/2020;0.5;0;0.5;0;0;0;0;0;50
08/06/2020;0.30773077;0;0.15381538;0.23082308;0;0.07690769;0.15381538;0.07690769;55.5539506
09/06/2020;0.11111111;0;0.11111111;0.11111111;0.11111111;0.11111111;0.44444444;0;66.66666666
10/06/2020;0;0.3333;0.6667;0;0;0;0;0;66.67
11/06/2020;0.250025;0.08330833;0.16671667;0.33333333;0.08330833;0;0.08330833;0;60.00240009
12/06/2020;0.1905;0;0.2857;0.2381;0.1905;0.0476;0.0476;0;73.33053339
14/06/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
15/06/2020;0.25;0;0.75;0;0;0;0;0;75
17/06/2020;0.5;0;0;0.5;0;0;0;0;50
20/06/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
22/06/2020;0.1875;0;0.4375;0.0625;0.25;0.0625;0;0;72.72727273
23/06/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
24/06/2020;0.18181818;0;0.36363636;0.09090909;0.09090909;0;0.18181818;0.09090909;71.42857143
25/06/2020;1;0;0;0;0;0;0;0;0
26/06/2020;0;0.375;0;0.375;0;0.25;0;0;50
29/06/2020;0;0;0.2;0.2;0.2;0;0.2;0.2;100
30/06/2020;0.16666667;0.16666667;0;0.16666667;0.16666667;0.16666667;0;0.16666667;33.33333333
01/07/2020;0;0;0.33333333;0;0.33333333;0;0.33333333;0;100
02/07/2020;0.2;0;0;0.8;0;0;0;0;80
06/07/2020;0;0;0;0.33333333;0;0;0.33333333;0.33333333;100
07/07/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
10/07/2020;0.1;0.2;0.3;0.1;0.1;0.1;0;0.1;57.14285715
13/07/2020;0.07690769;0;0.07690769;0.23082308;0.15381538;0;0.30773077;0.15381538;80.00520021
15/07/2020;0.1667;0;0.8333;0;0;0;0;0;83.33
17/07/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
18/07/2020;0.5556;0;0.2222;0;0;0.2222;0;0;28.56775521
24/07/2020;0.5;0;0.5;0;0;0;0;0;50
26/07/2020;0.25;0.25;0;0.25;0;0.25;0;0;33.33333333
28/07/2020;0.11111111;0;0.11111111;0.33333333;0.11111111;0.11111111;0.22222222;0;80
29/07/2020;0.4;0;0;0.4;0;0;0;0.2;50
30/07/2020;0.33333333;0;0.33333333;0;0.33333333;0;0;0;50
31/07/2020;0.2222;0;0.2778;0.2222;0.0556;0;0.2222;0;69.23289948
01/08/2020;0.33333333;0;0.33333333;0;0;0.33333333;0;0;50
05/08/2020;0;0.25;0;0;0.25;0.25;0.25;0;0
06/08/2020;0.5;0;0;0.5;0;0;0;0;50
07/08/2020;0;0;0;0.25;0;0.75;0;0;100
08/08/2020;0;0;0.3333;0.6667;0;0;0;0;100
10/08/2020;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN;NAN
11/08/2020;0.29412941;0;0.17651765;0.11761176;0.11761176;0.05880588;0.17651765;0.05880588;50
14/08/2020;0.14287143;0.14287143;0.4285143;0.14287143;0;0.14287143;0;0;66.6627781
15/08/2020;0.14288571;0;0.14288571;0.57134287;0;0;0.14288571;0;83.3294449
16/08/2020;0.14287143;0.14287143;0.14287143;0.14287143;0.28564287;0.14287143;0;0;50
20/08/2020;0.1739;0;0.0435;0.3478;0;0;0.2609;0.1739;69.23213022
21/08/2020;0.3333;0;0.1667;0;0.5;0;0;0;33.34
22/08/2020;0.5;0;0.5;0;0;0;0;0;50
